domain,label
4xe7stuvwlmfc52j4da349e38lm.brazilsouth.cloudapp.azure.com,dga
gxefc96f812jwpe3slabgx2nkpebglmb4dub4dq7cp6fc9un.brazilsouth.cloudapp.azure.com,dga
hyr0ly74lmj8du3cxy7s5mvgtubc1ub0l2rgtqfw5q3g5q7.brazilsouth.cloudapp.azure.com,dga
5urk1m74p2bodunkla38lifotufc5mv.brazilsouth.cloudapp.azure.com,dga
lib4xmv8xizoxa34lej85i74danox6vkhqf09qn4hy7.brazilsouth.cloudapp.azure.com,dga
d2fo1ujclavcp6zsp6z4xe7kt6n8dybc9yfwhenc5ir05y7w.brazilsouth.cloudapp.azure.com,dga
ubcdivs5m3k1ezk56fcx.brazilsouth.cloudapp.azure.com,dga
38xyfs5afcp6j4pujc5u7g1i7ct2.brazilsouth.cloudapp.azure.com,dga
cdyb89ujwpibcpubwxyz0dmfclanwta78dyb89irshmnkdan.brazilsouth.cloudapp.azure.com,dga
dm7wl6b0dqzwxerwly7o9.brazilsouth.cloudapp.azure.com,dga
3c9mvg1mfklmvslyrwdqjopin.brazilsouth.cloudapp.azure.com,dga
1arodufkd6js5qr.brazilsouth.cloudapp.azure.com,dga
henw9abkxe38xmb8tevo5a30pmr45yzk1ivc12.brazilsouth.cloudapp.azure.com,dga
o9aj0dev0hmb8hibg9e7.brazilsouth.cloudapp.azure.com,dga
lincpmzg1ankhi78py.brazilsouth.cloudapp.azure.com,dga
0tyjs1yn0pij4xizs5yfcxyro9i78pifkpu3wx2.brazilsouth.cloudapp.azure.com,dga
4de3ope38527oliz05afk5.brazilsouth.cloudapp.azure.com,dga
nkp6fclmzkhafohmfw1e.brazilsouth.cloudapp.azure.com,dga
stmzodarwp2nw1anw9ingx6vo.brazilsouth.cloudapp.azure.com,dga
6fo5278luf85azkdin4t2z.brazilsouth.cloudapp.azure.com,dga
hqn4hajgxqnc5i3oha3g.brazilsouth.cloudapp.azure.com,dga
qjkt2nwxifkdu7khmfgpqvs5u3st6zk5abkx67cpmz.brazilsouth.cloudapp.azure.com,dga
p2jo52nwte789eng5qb4dabgl6fsxebkhe3slu.brazilsouth.cloudapp.azure.com,dga
gpef412bgli7s1a34lub4difkhmjwlib.brazilsouth.cloudapp.azure.com,dga
xivo56jotibwxmnstyf49unwxyj0haz4.brazilsouth.cloudapp.azure.com,dga
urotmn89mzspmfc5urcxanwdmzctqvgdar05er8d.brazilsouth.cloudapp.azure.com,dga
vgxiv4li7g1ans5avsduz8xmb8pi3shyzslqf8xq7ohu381mf.brazilsouth.cloudapp.azure.com,dga
5234d67wduf8d67.brazilsouth.cloudapp.azure.com,dga
tab89yr0pa3k9ivgpa34p27cdarw9enc9inchajgxenohaj.brazilsouth.cloudapp.azure.com,dga
dyb0hungtir41un8d6j4hq3w1ir056bc9yf0h.brazilsouth.cloudapp.azure.com,dga
f8he3gtefwhqv4du7sxa7k1qjod.brazilsouth.cloudapp.azure.com,dga
j0d23o5ibghqn0lyf01qjkx6r0.brazilsouth.cloudapp.azure.com,dga
qb8567g1mr05qvshazodyzkhijkle3g56n4.brazilsouth.cloudapp.azure.com,dga
efc56fwpiz4hy78le7kxuvstejsl6johqf8l6.brazilsouth.cloudapp.azure.com,dga
kpezcxmbo9ibs92b8hir4h2bs1arg5iz4.brazilsouth.cloudapp.azure.com,dga
2v8pqbwpqzglazkxyvodif8pmrkhuv8luns5mj.brazilsouth.cloudapp.azure.com,dga
pa7c1ancxuzo56bcxqn4pqfw5a749qf0tejspiv0.brazilsouth.cloudapp.azure.com,dga
efg56vwt2fshyrklmfcd6boh6j.brazilsouth.cloudapp.azure.com,dga
lansxqzg9mvwheb8pmjkperkhuzwtynsxavshyf4.brazilsouth.cloudapp.azure.com,dga
u7kpazgd238tmv4xy7ctibwtazsh2r0hizoxib.brazilsouth.cloudapp.azure.com,dga
9mbohu38tyz4x6jwdirkxyboxen0lazcdyvglyzklibktu.brazilsouth.cloudapp.azure.com,dga
0t27k1iv0hef4pej4.brazilsouth.cloudapp.azure.com,dga
u3k1ajg5efghif4hif89qrohuzg1ybotmrgdyzg.brazilsouth.cloudapp.azure.com,dga
urs5y3kdefs9e7o52v09.brazilsouth.cloudapp.azure.com,dga
v016jg1ybghur4d638pqv41ajsxqz8tebodafsxabw.brazilsouth.cloudapp.azure.com,dga
2zwlqf0xev8t6r4tibgpurslebg9yvs96f89qbs1ufo9m.brazilsouth.cloudapp.azure.com,dga
whmzwx270xmn8dqr09urodmfcha301e.brazilsouth.cloudapp.azure.com,dga
8127o1eno9ujsxqbkx6bkla30huzk5238xabkhurgpersxi3.brazilsouth.cloudapp.azure.com,dga
tm38p2ns9yrk12ngd2v8lif09mncl2fo5inwtuzw9y3w92vc.brazilsouth.cloudapp.azure.com,dga
2j49iz81i7s9ynol.brazilsouth.cloudapp.azure.com,dga
781ubktyzgleb41a7s5u3o5qz0tyvo9ejcdqfg5m3w5i3o16r4.brazilsouth.cloudapp.azure.com,dga
avglejs1mvwtifcdu.brazilsouth.cloudapp.azure.com,dga
ktivkdqng5y7ch2vglujsdmv0hyv0hufwxq.brazilsouth.cloudapp.azure.com,dga
wxizc5av45qzw9irkdejgtangtmjk5y30pu305278pef.brazilsouth.cloudapp.azure.com,dga
t6bcpijo967o9uzopyfsx6vc1aj0pizg9q38h.brazilsouth.cloudapp.azure.com,dga
fkderohe7o1y74tmzkx6nwd2jwt6n41irsh6v81yfspu3gd.brazilsouth.cloudapp.azure.com,dga
bcpabwtmn0tyzwx2v89uzk16zg1afgd674d6f8xu7odiz.brazilsouth.cloudapp.azure.com,dga
1ezo5u3glmj0lmr85eb01q3c96b0tm3clu78tqvwdufct2r.brazilsouth.cloudapp.azure.com,dga
5yr4tyf4dar492bopmr0lqf0xe.brazilsouth.cloudapp.azure.com,dga
w96jg5qz0l6zs5mf0x2b8dqb0dmzghqjg.brazilsouth.cloudapp.azure.com,dga
mvk9qv4pu3wpqr89yjw9ivkhyr8563o.brazilsouth.cloudapp.azure.com,dga
e70pmnsxif8pujwhavkluz0p6fkt.brazilsouth.cloudapp.azure.com,dga
jstijw1a3sp6v0hevoxq3sxyfk.brazilsouth.cloudapp.azure.com,dga
yb0ta3c9ijo9i3sty7sdmjstabsxmjwlabkpi3spqnc9y7c.brazilsouth.cloudapp.azure.com,dga
yjc9uf4lufwhqrcl67ghyjwl2rwh63gl.brazilsouth.cloudapp.azure.com,dga
3sx6r0h67cxefod67.brazilsouth.cloudapp.azure.com,dga
52n4p6jwhy30h23sxyfg1ejstajkdm7w9qbk.brazilsouth.cloudapp.azure.com,dga
m70dur0hm70d2j0hmf0xa7oh6rk9ejspenk567gxqzol.brazilsouth.cloudapp.azure.com,dga
j0dibk52f0523w5unw1ejw5mng1e345yjw1ibsxazc.brazilsouth.cloudapp.azure.com,dga
6zo52ns5yvs9iz85ejglqn4xi.brazilsouth.cloudapp.azure.com,dga
0tqjwt2z8t2rolajcd6789abghqngd.brazilsouth.cloudapp.azure.com,dga
74puvg9234lunk9iz4p27o.brazilsouth.cloudapp.azure.com,dga
ynwpank16j4labgd274p2fwp2bopaj45mvc9q3c9ivgtmf05.brazilsouth.cloudapp.azure.com,dga
jg9qbstebg56r0leb0pazclefw92bg5yboxabw9efg5yjw.brazilsouth.cloudapp.azure.com,dga
yrchebwli7oha78hazodyjctufstq3opyv4tuzo.brazilsouth.cloudapp.azure.com,dga
6rw1i7stq7kpun49.brazilsouth.cloudapp.azure.com,dga
bcxmr0xajghaz0hibo12bo1uj05yjghe3k1inot2rs9er.brazilsouth.cloudapp.azure.com,dga
h2vs967gxqzodq.brazilsouth.cloudapp.azure.com,dga
g5mv8hmvkdqrspi.brazilsouth.cloudapp.azure.com,dga
w9irstavwpibw5qzg527gdu7w5mvota3.brazilsouth.cloudapp.azure.com,dga
hqbctenwtmv4pabsh6fghynkdmfot6jspq7otm.brazilsouth.cloudapp.azure.com,dga
4liv096b0pu38p.brazilsouth.cloudapp.azure.com,dga
rsti3odmfkl2zwh63ol2n0pezg1q3k1ibo.brazilsouth.cloudapp.azure.com,dga
insxuz8luj0xyfg5a.brazilsouth.cloudapp.azure.com,dga
glir012b01mns9yvcxa74p6vsdybox6.brazilsouth.cloudapp.azure.com,dga
4dm74x2n4dq7cdev0d2389m3.brazilsouth.cloudapp.azure.com,dga
ha3g5eb89afode.brazilsouth.cloudapp.azure.com,dga
4xqbsdmn01qb45m7sxqj4leb49ezchiv8x6zopenkhyrs.brazilsouth.cloudapp.azure.com,dga
23k12jwhybs5evc5mn8tifs1.brazilsouth.cloudapp.azure.com,dga
7g5er0durkx6v8l6jc527cd.brazilsouth.cloudapp.azure.com,dga
z0dinotyzo5q389ebo9y7o96f0tqro5u38le74li.brazilsouth.cloudapp.azure.com,dga
odav0dy7k5u3sdajsx6jcduf4pu34xi.brazilsouth.cloudapp.azure.com,dga
4dqj496rwhmv81.brazilsouth.cloudapp.azure.com,dga
fodi3k5ib0d2vgh230la3cxyn4tyvk9yz8pm7olin49iz8p6z.brazilsouth.cloudapp.azure.com,dga
dqvc1ajcpefsd6349e78l6z8hevgd67whyf8hefs9efo9.brazilsouth.cloudapp.azure.com,dga
3g1mjg9ij4d2rcxuvklmv0xq3cpmz89qvox6f0ti78h.brazilsouth.cloudapp.azure.com,dga
z8dqr4dqrodu3od6zkd23kli7g5m.brazilsouth.cloudapp.azure.com,dga
8tafcx2b4xqrcpq7c1q7ot2.brazilsouth.cloudapp.azure.com,dga
49mnohu74d270lqno9ibgl6bsti7sty.brazilsouth.cloudapp.azure.com,dga
s9yz4xaf0l63wxen09ez45qr8tqn8luncdarwpi.brazilsouth.cloudapp.azure.com,dga
s5ivkpefwdavw1qbktqv892r.brazilsouth.cloudapp.azure.com,dga
9yzstmb4123ghq741ib0duvwhqbc9i7khmz0lyno.brazilsouth.cloudapp.azure.com,dga
ufg9af81i3c1qfsxu30hq.brazilsouth.cloudapp.azure.com,dga
g5ijc1yvodm7cl6nohqf8xqzsd2bwl2bc5avcl2zc5anwhy.brazilsouth.cloudapp.azure.com,dga
gxqzo1y3clm3khmnoh2fw9ifshi78d.brazilsouth.cloudapp.azure.com,dga
rwlir4dyzghe7stu74de3kd2jst6n8dmnktqzox6b81ejgla.brazilsouth.cloudapp.azure.com,dga
w9abo9630du701azg9aj4lujklir.brazilsouth.cloudapp.azure.com,dga
h2n416no56rw96nwli3wtmjslqv41mbgh2nopyf45yrw9un0hif.brazilsouth.cloudapp.azure.com,dga
tmj8tezc9mr09mngl6vot2n8te3otyfshqf8dybkd2fwt63s5ez.brazilsouth.cloudapp.azure.com,dga
dyzsh6bg9uvkpmjkdivwt.brazilsouth.cloudapp.azure.com,dga
jgxefgh6341mzc5urs1yj8dmrsxi3chq70p2bghy.brazilsouth.cloudapp.azure.com,dga
g9q7kxmv8pqbotez8xenw.brazilsouth.cloudapp.azure.com,dga
6jwtij0l27ghu305yrgheb496rkta3w9ubgdqvsh6nsxynw.brazilsouth.cloudapp.azure.com,dga
6j81qr8xi34hub0dab.brazilsouth.cloudapp.azure.com,dga
9ejw1ezs12jcxeb8pi3ohe3o5ifg1uf4h6jk.brazilsouth.cloudapp.azure.com,dga
2jg9mzch2rg1qr0h.brazilsouth.cloudapp.azure.com,dga
jsxe7cl6zgxyfg5ev81yzspavwdufk9qfk5i7s5.brazilsouth.cloudapp.azure.com,dga
n4tqjgpqz4pyz4d27kd2v8.brazilsouth.cloudapp.azure.com,dga
ibkx6jcherwxuj0d2b0te.brazilsouth.cloudapp.azure.com,dga
w9mboh2zc9qz0hy3o9yfshu3o1i.brazilsouth.cloudapp.azure.com,dga
0tivcpun8duzc1qjk1i7ctizs9i7cl6v05e3k9qjkdez8h.brazilsouth.cloudapp.azure.com,dga
vwtqzg96bslivgh6zc.brazilsouth.cloudapp.azure.com,dga
u3gpeb8dub0piro1y38haf.brazilsouth.cloudapp.azure.com,dga
d67gxar01ejwxmvghujct6ng56.brazilsouth.cloudapp.azure.com,dga
gdu30xqnc1ijol238d6jwty70.brazilsouth.cloudapp.azure.com,dga
ifg96b01yzo1qjcpm38lun4luv0ly78x2b8ti3cxmvk5qn.brazilsouth.cloudapp.azure.com,dga
9qjopavodmzkp6fghun41abwxu.brazilsouth.cloudapp.azure.com,dga
05yfodaf0dq70tub8lmvk9enwde30.brazilsouth.cloudapp.azure.com,dga
ivsda34x6ncd6j0dijw5yr.brazilsouth.cloudapp.azure.com,dga
tqj01ivotmr8t2b4tyf416jcly3gtujkt27chuvshqv8tyjgt.brazilsouth.cloudapp.azure.com,dga
j896fo9ybwh2jodijo5ivwty3khmzk9638le.brazilsouth.cloudapp.azure.com,dga
8tyjcpqfcl6bw92fwlufw9yzs9mfkpi7c.brazilsouth.cloudapp.azure.com,dga
avwd6v09ub0dyjs96vgx674tans92r4xi7o1uz.brazilsouth.cloudapp.azure.com,dga
1uv0xaz09izw9mfwlqr8xan892n0lirw9ur0dy7klmbk.brazilsouth.cloudapp.azure.com,dga
ufg12jwd2fgl2.brazilsouth.cloudapp.azure.com,dga
cty7styzc5e78dujkxi7sh23chy3chyj4hevstq34lqnsp.brazilsouth.cloudapp.azure.com,dga
v41mz4xqngteb4lyfw5634t6vwh2vklurkpezw1i705a.brazilsouth.cloudapp.azure.com,dga
816v85mf89unw5uv4pib852n0hav8di3c1q7otirs5m3w1i3.brazilsouth.cloudapp.azure.com,dga
96no1anshqbw9a7k9uvc9uv.brazilsouth.cloudapp.azure.com,dga
lu78x6vsp6jgdufk1ifghyfgdivo.brazilsouth.cloudapp.azure.com,dga
qvg9ifs5a3opm34pm381yrsx6jg.brazilsouth.cloudapp.azure.com,dga
q7wtevkhyn4hm709urgdyf01yvgdi701ezwle7olmzcdyj4l2f.brazilsouth.cloudapp.azure.com,dga
tyrchm3opan4livstib0l230dinc9aj8deb.brazilsouth.cloudapp.azure.com,dga
hqv0xersxunk5mrk9q3c9i3sxqbkp2bgte7spi3wd6v.brazilsouth.cloudapp.azure.com,dga
pub81u3clazkpeb4xujs96bsxyn09e.brazilsouth.cloudapp.azure.com,dga
c9mrc9u381yz8t6n4x2j0927opqfo96n01absxy709yfox67kpy.brazilsouth.cloudapp.azure.com,dga
cxqn8tqn0d6v0tuvo1e.brazilsouth.cloudapp.azure.com,dga
c1uf8p6bw56j45uf49afclyv0t2v4xaf8tef4d2jc.brazilsouth.cloudapp.azure.com,dga
in4t2bkxijgp6rop6r45urglqzg9mrcl.brazilsouth.cloudapp.azure.com,dga
nkd6j4tib49efkxe.brazilsouth.cloudapp.azure.com,dga
gp2r8t2r8xmjglu3wxevgxiv09yrg9ijsh6nghij89.brazilsouth.cloudapp.azure.com,dga
j4hejwlmf492jk1.brazilsouth.cloudapp.azure.com,dga
fcx2zk9uvk96b0lqz0hajk9yjst2v01634t6fwd.brazilsouth.cloudapp.azure.com,dga
boxi3w16f0devg923gp6nc.brazilsouth.cloudapp.azure.com,dga
ibsduz4x6b85u7clmzolmrc16fstqfohqbg.brazilsouth.cloudapp.azure.com,dga
mz0xqjg12z8xin45ez8pqz0hyjk92n81yvg56z41yzkhej85.brazilsouth.cloudapp.azure.com,dga
zo1uzshejk5q7clmzwxubodqr4pufwpuzclyno1q781yb.brazilsouth.cloudapp.azure.com,dga
9mbwl23slq789y3g52rcxyzkd2jsxuvc16jg9mv4pm7k5ab0hmn.brazilsouth.cloudapp.azure.com,dga
1e30he70dan09mn0h23khuz8pyjs5qr4tyfwlar.brazilsouth.cloudapp.azure.com,dga
xebsxmr416v01mj8de741qrs1.brazilsouth.cloudapp.azure.com,dga
78pu3oh6rglu7s16nk5ybg5qrkpi.brazilsouth.cloudapp.azure.com,dga
g16j05ez4dmbo9afclq70pevo1y7k5mfo1qf8.brazilsouth.cloudapp.azure.com,dga
er01ej89arcl6notavc9evotaj.brazilsouth.cloudapp.azure.com,dga
5ev8pebc1ij0t2.brazilsouth.cloudapp.azure.com,dga
slyno9ivslynotuvgxaf49ebchmnwde301a7c1u3cp.brazilsouth.cloudapp.azure.com,dga
b4li381q3cxezopiz01.brazilsouth.cloudapp.azure.com,dga
roxmn0dubsxiz0d2vsh2341q341yfc9ubkdyv41i.brazilsouth.cloudapp.azure.com,dga
8lez0la7gli74pqb8dez896z0tuv85mb.brazilsouth.cloudapp.azure.com,dga
h63cde3w12fod6v8.brazilsouth.cloudapp.azure.com,dga
m7whezot27wpqv09qn0dmvcd2fsdub8l2zo963ghyvop63cdu3.brazilsouth.cloudapp.azure.com,dga
pavwxevot2bgd6nw1aroxa.brazilsouth.cloudapp.azure.com,dga
ohq3452ns1afgta7.brazilsouth.cloudapp.azure.com,dga
5uvgtmr81uvspizct6bgd.brazilsouth.cloudapp.azure.com,dga
bcdabstez4tyn.brazilsouth.cloudapp.azure.com,dga
9mj0xyfsd23w1ub41y78he7cp.brazilsouth.cloudapp.azure.com,dga
bg1q7o1ib8t2f09a705mvohubwl.brazilsouth.cloudapp.azure.com,dga
3stync9ebolq3chy3s9u709ejk1abshm.brazilsouth.cloudapp.azure.com,dga
49yr4xqr05iz85.brazilsouth.cloudapp.azure.com,dga
z8di7wlmj8pyzk5q3oxmzs9evwpynsh2f.brazilsouth.cloudapp.azure.com,dga
x670devsh6rsderwl6vs.brazilsouth.cloudapp.azure.com,dga
mjwpe74tq389ivglmv0lebglqf.brazilsouth.cloudapp.azure.com,dga
tub85a7otuz0piv4l2zwpurwpyr4dun8hmvsh27.brazilsouth.cloudapp.azure.com,dga
5erspajktq7kp6bwp6nw1ib0xubodefct6vod.brazilsouth.cloudapp.azure.com,dga
b09uv4xuzgpavoh6bkparsd.brazilsouth.cloudapp.azure.com,dga
bkh2rs1yf8p2fwharw5i.brazilsouth.cloudapp.azure.com,dga
kxuj4dargxmvc.brazilsouth.cloudapp.azure.com,dga
yjkla3oxu30t2f8h2ns5q749ibslq3gpubkd2vo5q70.brazilsouth.cloudapp.azure.com,dga
6bktuzgpyro96v4xubglm7492f8tufstebg9a7w56j0d.brazilsouth.cloudapp.azure.com,dga
zsdujs5y3sh2jchu74x23k9.brazilsouth.cloudapp.azure.com,dga
vg527o5ivghafk1mrg523kdqv81mz8lajodifoxu3c1ej0h.brazilsouth.cloudapp.azure.com,dga
rsdm7wd2j0duvs9yn4dq34.brazilsouth.cloudapp.azure.com,dga
qfghej0tqvg9yzcdqfs9a78dyb812bodqf4dqb8l.brazilsouth.cloudapp.azure.com,dga
fo5uvgtajk56bchyrwpu3ctijcluv8t2.brazilsouth.cloudapp.azure.com,dga
45670ten0dqz4.brazilsouth.cloudapp.azure.com,dga
u3sdyv85mvwhybch2b0hyr8pin8dins9e7sle3wlu3st.brazilsouth.cloudapp.azure.com,dga
7s9uzg9m7g5a7whub096vwd6bc96vsdujslyvo1ijol6rc9yzo1.brazilsouth.cloudapp.azure.com,dga
z01q3opmjgpa70lqv0lenwlizc1mv.brazilsouth.cloudapp.azure.com,dga
dev4pmjkh6rcl6r4hivsp6vo5qvk.brazilsouth.cloudapp.azure.com,dga
ez0dyboxijspijcpy7spijg9yfo1.brazilsouth.cloudapp.azure.com,dga
3spe34d2nopabkhib8t27c1yfgt2r852fwhmjw5azklazgly.brazilsouth.cloudapp.azure.com,dga
slefsh63klynklu3sdm3sl2nopu38hm.brazilsouth.cloudapp.azure.com,dga
81qjc96rgxangparkpujspmnkle78hyrcp.brazilsouth.cloudapp.azure.com,dga
js12vs56r8d2j816z41ezohu3spunkd2jo.brazilsouth.cloudapp.azure.com,dga
ufgpiz09ur05efcdqjst2f0xmfs1ufk1qjgtqfwxub8d2bchmvg.brazilsouth.cloudapp.azure.com,dga
absty3khmzwpe3o5ejoh2j0d6rgpevk9uvslan4hibk5yz4t6n.brazilsouth.cloudapp.azure.com,dga
1ir0tin4h6rw1ebwh.brazilsouth.cloudapp.azure.com,dga
n0xmbo92r8lybc9y7g9qbcp27g5m74dq3ktif49qbwhyb.brazilsouth.cloudapp.azure.com,dga
pe78d6z8d2fclivwxmbote.brazilsouth.cloudapp.azure.com,dga
ghmvodengpijkpi7gl2fg5a78huz.brazilsouth.cloudapp.azure.com,dga
xmf0pizwdy745abo1qfk5an81ez8dubs5mjcpyv09a3.brazilsouth.cloudapp.azure.com,dga
567w1un8tano1e38hmngd2bcxqnkden8x23kh6.brazilsouth.cloudapp.azure.com,dga
ol6ncdyn8hm3sh2b0laf8debs5eb4tebwtq7gta34tmrkli34.brazilsouth.cloudapp.azure.com,dga
63klqnstyj41yvw9izktijkxyf8luf.brazilsouth.cloudapp.azure.com,dga
xynkxqfst238t2.brazilsouth.cloudapp.azure.com,dga
gpejcxyr4pe3ghe3wtynwhejgtib.brazilsouth.cloudapp.azure.com,dga
xmj4d2bclab4x270dabcpqrk9irs5a3c12jcl2ncte305urs52z.brazilsouth.cloudapp.azure.com,dga
pefolaf41av01qjc5yn4p6zcpmvc12rghi749av4he70pmj8xa.brazilsouth.cloudapp.azure.com,dga
k9u3cp2741erwp2b8tq7w9a78xifw5i7ktyrgxaro1u.brazilsouth.cloudapp.azure.com,dga
ctezcxmbolyfwdmj492j8d27g1mzkhyf8p.brazilsouth.cloudapp.azure.com,dga
7k5yr41uj056vc5ebo9yzc.brazilsouth.cloudapp.azure.com,dga
2no5yrshyvcdubc9uz0xu7.brazilsouth.cloudapp.azure.com,dga
pq34hqvg52vghmf0laz85m3kdabwl6vg9enshmjs.brazilsouth.cloudapp.azure.com,dga
af0dmvwlqbw9y7gp2jk5irk9qb05yz456781ab0labodmr0le3.brazilsouth.cloudapp.azure.com,dga
lij8lub8xib0hij4pi70lqnk9mbg52rwlyb8dq341yn4.brazilsouth.cloudapp.azure.com,dga
a3ol2z852rcl2bk92v09270tuj0tmjkxe78tajsx6vo9.brazilsouth.cloudapp.azure.com,dga
j8h6v0lynwpyrodibktqbwpijs1m3s1ars1irgh6r8t2nw96n0.brazilsouth.cloudapp.azure.com,dga
yf4da70lergpizs9mzk1af09az.brazilsouth.cloudapp.azure.com,dga
d6fw96n45aj85ynw.brazilsouth.cloudapp.azure.com,dga
2741a701e3wdib8hmfg1mzk9qrwl2ncx2v8x2.brazilsouth.cloudapp.azure.com,dga
wtaro1if8pavktebw1ibcxan0523kd.brazilsouth.cloudapp.azure.com,dga
zc5ibw16nkhmv01q7wpavod678pmn4l6zk.brazilsouth.cloudapp.azure.com,dga
6zslaf8xyrc1mj0pez0l6.brazilsouth.cloudapp.azure.com,dga
kdmz8pmzo5ezk9ergx234x6j89qj0huz85y7c5en8xq.brazilsouth.cloudapp.azure.com,dga
8li3odujgpazgt6jk.brazilsouth.cloudapp.azure.com,dga
i34pyzgla7cpingpy745ankpyrkl63w.brazilsouth.cloudapp.azure.com,dga
i7k92fsdi7slun0tiz89qj4hyfg5ubc9.brazilsouth.cloudapp.azure.com,dga
jkluz09mbstebclifohq749avgp.brazilsouth.cloudapp.azure.com,dga
z4duzwt6vs9qzgdqvolq7w1qv0xi7opa38dqjc.brazilsouth.cloudapp.azure.com,dga
2jkxar4hu381enoluv81qzcpuvcluvwdqrwhavs9mnw9y.brazilsouth.cloudapp.azure.com,dga
ol6js5afsxmr4tiropqbgx6n45qjktqzsl.brazilsouth.cloudapp.azure.com,dga
n4l2rk1ev01qnsxm3o.brazilsouth.cloudapp.azure.com,dga
qzg1enoh2fw1ivs5evwdibche3cta709i3chifohaz4.brazilsouth.cloudapp.azure.com,dga
u3olavklyb0lqbotuvc12jchur05ijchmf0lqb4xi.brazilsouth.cloudapp.azure.com,dga
89in8hebwtqfcdmfk5u3st6zodm7k5qjkdm7.brazilsouth.cloudapp.azure.com,dga
di74h67sd2vchmjspm3cx2v8lqvkdyvg9u3wtmj.brazilsouth.cloudapp.azure.com,dga
xyv49mjg5m7c1q3g1ebsperclavg5mn89mb.brazilsouth.cloudapp.azure.com,dga
t6jchuvcdizwtafg9ifo1ubct234.brazilsouth.cloudapp.azure.com,dga
ebo5ybsh6zc96zslqng52r09uf8pqvch2r.brazilsouth.cloudapp.azure.com,dga
x2zcpqbctm341qzwpu7cxm.brazilsouth.cloudapp.azure.com,dga
chefg5a7spezo1yv4t6n.brazilsouth.cloudapp.azure.com,dga
puvgla7gp238xib8xevopqfkt6vg1ub49mrkp27g92fs.brazilsouth.cloudapp.azure.com,dga
uvc9ancxubk5ejoxy3k96fs9ifcdi30xyf.brazilsouth.cloudapp.azure.com,dga
lqvg9ijodafcdafkd6j8hez8puzgle3o.brazilsouth.cloudapp.azure.com,dga
2r81e3sl6zclyf0da3w9uvg1evs9e3wpez01.brazilsouth.cloudapp.azure.com,dga
nw5e3w9u34xi3ohe3852zglq7khm3wtin85afgp27wluv8de.brazilsouth.cloudapp.azure.com,dga
spmbkhib0tavglqvo5u3092.brazilsouth.cloudapp.azure.com,dga
w92j8h2fwlab8xa.brazilsouth.cloudapp.azure.com,dga
